instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2259201,8825,PRIVISCL,PRIVI SPECIALITY CHE,0,,0,0.05,1,EQ,NSE,NSE
2259969,8828,GAEL,GUJARAT AMBUJA EXPORTS LT,0,,0,0.01,1,EQ,NSE,NSE
2261761,8835,AVROIND-BE,AVRO INDIA,0,,0,0.01,1,EQ,NSE,NSE
2263041,8840,USHAMART,USHA MARTIN,0,,0,0.05,1,EQ,NSE,NSE
2264321,8845,UMAEXPORTS-BE,UMA EXPORTS,0,,0,0.01,1,EQ,NSE,NSE
2265345,8849,KCPSUGIND-BE,KCPSUGARINDUS,0,,0,0.01,1,EQ,NSE,NSE
2267393,8857,IVP-BE,IVP,0,,0,0.01,1,EQ,NSE,NSE
2269697,8866,CHOICEIN,CHOICE INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
2273281,8880,KEEPLEARN-BE,DSJ KEEP LEARNING,0,,0,0.01,1,EQ,NSE,NSE
2273793,8882,TNIDETF,TATAAML - TNIDETF,0,,0,0.01,1,EQ,NSE,NSE
2276609,8893,UNITECH-BZ,UNITECH,0,,0,0.01,1,EQ,NSE,NSE
2279425,8904,VERANDA-BE,VERANDA LEARNING SOL,0,,0,0.05,1,EQ,NSE,NSE
2288641,8940,E2E-BE,E2E NETWORKS,0,,0,0.05,1,EQ,NSE,NSE
2289153,8942,IVC-BE,IL&FS INVESTMENT MANAGERS,0,,0,0.01,1,EQ,NSE,NSE
2289665,8944,RITCO,RITCO LOGISTICS,0,,0,0.05,1,EQ,NSE,NSE
2291969,8953,ELDEHSG,ELDECO HSG & IND,0,,0,0.05,1,EQ,NSE,NSE
2292225,8954,TTML,TATA TELESERV(MAHARASTRA),0,,0,0.01,1,EQ,NSE,NSE
2294017,8961,TAINWALCHM-BE,TAINWALA CHEMICAL AND PLA,0,,0,0.01,1,EQ,NSE,NSE
2294273,8962,HARDWYN,HARDWYN INDIA,0,,0,0.01,1,EQ,NSE,NSE
2295809,8968,HARIOMPIPE,HARIOM PIPE INDUSTRIES L,0,,0,0.05,1,EQ,NSE,NSE
2297601,8975,PARASPETRO-BE,PARAS PETROFILS,0,,0,0.01,1,EQ,NSE,NSE
2304513,9002,MRO-TEK-BE,MRO-TEK REALTY,0,,0,0.01,1,EQ,NSE,NSE
2307585,9014,ANUP,THE ANUP ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
2310913,9027,VCL-BE,VAXTEX COTFAB,0,,0,0.01,1,EQ,NSE,NSE
2312961,9035,AUSOMENT-BE,AUSOM ENTERPRISE,0,,0,0.01,1,EQ,NSE,NSE
2313985,9039,UFO,UFO MOVIEZ INDIA,0,,0,0.01,1,EQ,NSE,NSE
2315777,9046,AGROPHOS,AGRO PHOS INDIA,0,,0,0.01,1,EQ,NSE,NSE
2316289,9048,3PLAND-BE,3P LAND HOLDINGS,0,,0,0.01,1,EQ,NSE,NSE
2316545,9049,ROTO,ROTO PUMPS,0,,0,0.05,1,EQ,NSE,NSE
2317057,9051,REGENCERAM-BE,REGENCYCERAMICS-LTD,0,,0,0.01,1,EQ,NSE,NSE
2326273,9087,PIXTRANS,PIX TRANSMISSIONS,0,,0,0.05,1,EQ,NSE,NSE
2332417,9111,ARVINDFASN,ARVIND FASHIONS,0,,0,0.05,1,EQ,NSE,NSE
2333697,9116,INDOAMIN,INDO AMINES,0,,0,0.01,1,EQ,NSE,NSE
2333953,9117,TIPSINDLTD,TIPS INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2345473,9162,BALAJITELE-BE,BALAJI TELEFILMS,0,,0,0.01,1,EQ,NSE,NSE
2347009,9168,UTISXN50,UTIAMC - UTISXN50,0,,0,0.01,1,EQ,NSE,NSE
2361089,9223,TPLPLASTEH-BE,TPL PLASTECH,0,,0,0.01,1,EQ,NSE,NSE
2368769,9253,NILAINFRA,NILA INFRASTRUCTURES,0,,0,0.01,1,EQ,NSE,NSE
2370561,9260,ARROWGREEN,ARROW GREENTECH,0,,0,0.05,1,EQ,NSE,NSE
2377729,9288,KRITIKA,KRITIKA WIRES,0,,0,0.01,1,EQ,NSE,NSE
2380801,9300,IFBAGRO-BE,IFB AGRO INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2383105,9309,STLTECH,STERLITE TECHNOLOGIES,0,,0,0.01,1,EQ,NSE,NSE
2384385,9314,STARTECK-BE,STARTECK FINANCE,0,,0,0.05,1,EQ,NSE,NSE
2388737,9331,SIMPLEXINF-BE,SIMPLEX INFRASTRUCTURES L,0,,0,0.01,1,EQ,NSE,NSE
2391553,9342,PNC,PRITISH NANDY COMMUNICATI,0,,0,0.01,1,EQ,NSE,NSE
2393089,9348,IOB,INDIAN OVERSEAS BANK,0,,0,0.01,1,EQ,NSE,NSE
2394625,9354,TAJGVK,TAJ GVK HOTELS & RESORTS,0,,0,0.05,1,EQ,NSE,NSE
2395137,9356,MSTCLTD,MSTC,0,,0,0.05,1,EQ,NSE,NSE
2396673,9362,CAMPUS,CAMPUS ACTIVEWEAR,0,,0,0.05,1,EQ,NSE,NSE
2399489,9373,LIBERTSHOE-BE,LIBERTYSHOESLTD,0,,0,0.05,1,EQ,NSE,NSE
2400257,9376,QUINTEGRA-BE,QUINTEGRA SOLUTIONS,0,,0,0.01,1,EQ,NSE,NSE
2400769,9378,TRU,TRUCAP FINANCE,0,,0,0.01,1,EQ,NSE,NSE
2401281,9380,IL&FSENGG-BZ,IL&FS ENG AND CONS CO,0,,0,0.01,1,EQ,NSE,NSE
2401537,9381,IL&FSTRANS-BZ,IL&FS TRANS NET,0,,0,0.01,1,EQ,NSE,NSE
2402049,9383,EMBASSY-RR,EMBASSY OFFICE PARKS REIT,0,,0,0.01,1,EQ,NSE,NSE
2402305,9384,CREATIVEYE,CREATIVE EYE,0,,0,0.01,1,EQ,NSE,NSE
2402561,9385,PNCINFRA,PNC INFRATECH,0,,0,0.05,1,EQ,NSE,NSE
2408449,9408,RAINBOW,RAINBOW CHILDRENS MED,0,,0,0.05,1,EQ,NSE,NSE
2412033,9422,SILVERTUC,SILVER TOUCH TECHNO,0,,0,0.05,1,EQ,NSE,NSE
2413569,9428,SKIPPER,SKIPPER,0,,0,0.05,1,EQ,NSE,NSE
2414337,9431,NORBTEAEXP-BE,NORBEN TEA &EXPORTS,0,,0,0.01,1,EQ,NSE,NSE
2415617,9436,AXISCADES,AXISCADES TECH,0,,0,0.05,1,EQ,NSE,NSE
2426881,9480,LICI,LIFE INSURA CORP OF INDIA,0,,0,0.05,1,EQ,NSE,NSE
2431745,9499,ARENTERP-BE,RAJDARSHAN INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
2441985,9539,SAKAR,SAKAR HEALTHCARE,0,,0,0.05,1,EQ,NSE,NSE
2445313,9552,RVNL,RAIL VIKAS NIGAM,0,,0,0.05,1,EQ,NSE,NSE
2445569,9553,PRUDENT,PRUDENT CORP ADV SER,0,,0,0.05,1,EQ,NSE,NSE
2447361,9560,AKSHAR-BE,AKSHAR SPINTEX,0,,0,0.01,1,EQ,NSE,NSE
2451457,9576,MAHESHWARI,MAHESHWARI LOGISTICS,0,,0,0.01,1,EQ,NSE,NSE
2452737,9581,METROPOLIS,METROPOLIS HEALTHCARE,0,,0,0.05,1,EQ,NSE,NSE
2452993,9582,KHAITANLTD-BE,KHAITAN (INDIA)LTD.,0,,0,0.01,1,EQ,NSE,NSE
2455041,9590,POLYCAB,POLYCAB INDIA,0,,0,0.05,1,EQ,NSE,NSE
2455553,9592,VENUSPIPES,VENUS PIPES & TUBES,0,,0,0.05,1,EQ,NSE,NSE
2457345,9599,DELHIVERY,DELHIVERY,0,,0,0.05,1,EQ,NSE,NSE
2460161,9610,ICDSLTD-BE,ICDSLTD,0,,0,0.01,1,EQ,NSE,NSE
2461953,9617,SPLPETRO,SUPREME PETROCHEM,0,,0,0.05,1,EQ,NSE,NSE
2468097,9641,KHANDSE,KHANDWALA SECURITIES,0,,0,0.01,1,EQ,NSE,NSE
2470913,9652,RELCHEMQ,RELIANCE CHEMOTEX IND,0,,0,0.01,1,EQ,NSE,NSE
2475009,9668,HIKAL,HIKAL,0,,0,0.05,1,EQ,NSE,NSE
2476289,9673,MEDICO-BE,MEDICO REMEDIES,0,,0,0.01,1,EQ,NSE,NSE
2477825,9679,SOUTHWEST-BE,SOUTH WEST PINNACLE,0,,0,0.01,1,EQ,NSE,NSE
2478849,9683,KPITTECH,KPIT TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
2479361,9685,TRIDENT,TRIDENT,0,,0,0.01,1,EQ,NSE,NSE
2485761,9710,TOKYOPLAST-BE,TOKYO PLAST  INTL,0,,0,0.01,1,EQ,NSE,NSE
2493697,9741,PARADEEP,PARADEEP PHOSPHATES,0,,0,0.01,1,EQ,NSE,NSE
2496001,9750,ETHOSLTD,ETHOS,0,,0,0.05,1,EQ,NSE,NSE
2497537,9756,EMUDHRA,EMUDHRA,0,,0,0.05,1,EQ,NSE,NSE
2511361,9810,AETHER,AETHER INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2513665,9819,HAVELLS,HAVELLS INDIA,0,,0,0.05,1,EQ,NSE,NSE
2520833,9847,NV20BEES,NIP IND ETF ETF NV20,0,,0,0.01,1,EQ,NSE,NSE
2521089,9848,SUNDRMBRAK-BE,SUNDARAMBRAKE LININGS,0,,0,0.05,1,EQ,NSE,NSE
2525185,9864,NEXTMEDIA-BE,NEXT MEDIAWORKS,0,,0,0.01,1,EQ,NSE,NSE
2525441,9865,WEWIN-BE,WE WIN,0,,0,0.01,1,EQ,NSE,NSE
2527745,9874,GOLDTECH,AION-TECH SOLUTIONS,0,,0,0.01,1,EQ,NSE,NSE
2529025,9879,CHEVIOT,CHEVIOT COMPANY,0,,0,0.05,1,EQ,NSE,NSE
2530305,9884,TNTELE-BE,TAMILNADU TELECOMMUNICATI,0,,0,0.01,1,EQ,NSE,NSE
2531585,9889,SMARTLINK,SMARTLINK HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
2533889,9898,AIRAN-BE,AIRAN,0,,0,0.01,1,EQ,NSE,NSE
2534913,9902,AXITA,AXITA COTTON,0,,0,0.01,1,EQ,NSE,NSE
2538753,9917,NEOGEN,NEOGEN CHEMICALS,0,,0,0.05,1,EQ,NSE,NSE
2539777,9921,ALANKIT,ALANKIT,0,,0,0.01,1,EQ,NSE,NSE
2542337,9931,VIKASLIFE,VIKAS LIFECARE,0,,0,0.01,1,EQ,NSE,NSE
2544385,9939,ONEPOINT,ONE POINT ONE SOL,0,,0,0.01,1,EQ,NSE,NSE
2578945,10074,EMAMIPAP,EMAMI PAPER MILLS,0,,0,0.01,1,EQ,NSE,NSE
2585345,10099,GODREJCP,GODREJ CONSUMER PRODUCTS,0,,0,0.05,1,EQ,NSE,NSE
2589441,10115,CORALFINAC-BE,CORAL INDIA FIN & HOUS LT,0,,0,0.01,1,EQ,NSE,NSE
2600705,10159,ORICONENT,ORICON ENTERPRISES,0,,0,0.01,1,EQ,NSE,NSE
2605057,10176,SETFNIF50,SBI-ETF NIFTY 50,0,,0,0.01,1,EQ,NSE,NSE
2606337,10181,BALKRISHNA,BALKRISHNA PAPER MILLS L,0,,0,0.01,1,EQ,NSE,NSE
2608129,10188,SHYAMCENT,SHYAM CENTURY FERROUS,0,,0,0.01,1,EQ,NSE,NSE
2615553,10217,ADANIENSOL,ADANI ENERGY SOLUTION,0,,0,0.05,1,EQ,NSE,NSE
2618113,10227,MANORAMA,MANORAMA INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2620929,10238,CONFIPET,CONFIDENCE PETRO IND,0,,0,0.01,1,EQ,NSE,NSE
2622209,10243,SYNGENE,SYNGENE INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
2630913,10277,NGLFINE,NGL FINE CHEM,0,,0,0.05,1,EQ,NSE,NSE
2632193,10282,KAYA-BE,KAYA,0,,0,0.05,1,EQ,NSE,NSE
2633985,10289,AYMSYNTEX-BE,AYM SYNTEX,0,,0,0.01,1,EQ,NSE,NSE
2636033,10297,PPL,PRAKASH PIPES,0,,0,0.05,1,EQ,NSE,NSE
2636801,10300,RAMASTEEL,RAMA STEEL TUBES,0,,0,0.01,1,EQ,NSE,NSE
2640385,10314,AURUM-BE,AURUM PROPTECH,0,,0,0.01,1,EQ,NSE,NSE
2641409,10318,PKTEA-BE,THE P K TEA PROD CO,0,,0,0.05,1,EQ,NSE,NSE
2647809,10343,RADHIKAJWE,RADHIKA JEWELTECH,0,,0,0.01,1,EQ,NSE,NSE
2649601,10350,CSLFINANCE,CSL FINANCE,0,,0,0.05,1,EQ,NSE,NSE
2651649,10358,DGCONTENT-BE,DIGICONTENT,0,,0,0.01,1,EQ,NSE,NSE
2653697,10366,UNIVAFOODS-BE,UNIVA FOODS,0,,0,0.01,1,EQ,NSE,NSE
2654721,10370,MODTHREAD-BE,MODERN THREADS INDIA,0,,0,0.01,1,EQ,NSE,NSE
2661633,10397,JISLJALEQS,JAIN IRRIGATION SYSTEMS,0,,0,0.01,1,EQ,NSE,NSE
2663937,10406,STEELCITY,STEEL CITY SECURITIES,0,,0,0.01,1,EQ,NSE,NSE
2665473,10412,KSHITIJPOL-BE,KSHITIJ POLYLINE,0,,0,0.01,1,EQ,NSE,NSE
2666241,10415,MUTHOOTCAP,MUTHOOT CAP SERV,0,,0,0.05,1,EQ,NSE,NSE
2666753,10417,DYCL,DYNAMIC CABLES,0,,0,0.05,1,EQ,NSE,NSE
2672641,10440,LUPIN,LUPIN,0,,0,0.05,1,EQ,NSE,NSE
2674433,10447,UNITDSPR,UNITED SPIRITS,0,,0,0.05,1,EQ,NSE,NSE
2675969,10453,SATIN,SATIN CREDIT NET,0,,0,0.01,1,EQ,NSE,NSE
2676993,10457,ARVSMART,ARVIND SMARTSPACES,0,,0,0.05,1,EQ,NSE,NSE
2681089,10473,POWERMECH,POWER MECH PROJECTS,0,,0,0.05,1,EQ,NSE,NSE
2684161,10485,RAMRAT,RAM RATNA WIRES,0,,0,0.05,1,EQ,NSE,NSE
2690049,10508,MOHEALTH,MOTILALAMC - MOHEALTH,0,,0,0.01,1,EQ,NSE,NSE
2690817,10511,UTINIFTETF,UTIAMC - UTINIFTETF,0,,0,0.01,1,EQ,NSE,NSE
2691073,10512,CONS,KOTAKMAMC - KOTAKCONS,0,,0,0.01,1,EQ,NSE,NSE
2691841,10515,UTISENSETF,UTIAMC - UTISENSETF,0,,0,0.01,1,EQ,NSE,NSE
2695681,10530,SHARDAMOTR,SHARDA MOTOR INDS,0,,0,0.05,1,EQ,NSE,NSE
2702593,10557,NAVKARCORP,NAVKAR CORPORATION,0,,0,0.01,1,EQ,NSE,NSE
2705409,10568,RAMAPHO,RAMA PHOSPHATES,0,,0,0.01,1,EQ,NSE,NSE
2707457,10576,NIFTYBEES,NIP IND ETF NIFTY BEES,0,,0,0.01,1,EQ,NSE,NSE
2707713,10577,KRBL,KRBL,0,,0,0.05,1,EQ,NSE,NSE
2707969,10578,MPSLTD,MPS,0,,0,0.05,1,EQ,NSE,NSE
2708225,10579,MARKSANS,MARKSANS PHARMA,0,,0,0.01,1,EQ,NSE,NSE
2708481,10580,TCI,TRANSPORT CORPN OF INDIA,0,,0,0.05,1,EQ,NSE,NSE
2709761,10585,MOM30IETF,ICICIPRAMC - ICICIMOM30,0,,0,0.01,1,EQ,NSE,NSE
2711041,10590,LOYALTEX,LOYAL TEXTILE MILLS,0,,0,0.05,1,EQ,NSE,NSE
2711553,10592,SHREEPUSHK-BE,SHRE PUSH CHEM & FERT,0,,0,0.05,1,EQ,NSE,NSE
2713345,10599,GUJGASLTD,GUJARAT GAS,0,,0,0.05,1,EQ,NSE,NSE
2714625,10604,BHARTIARTL,BHARTI AIRTEL,0,,0,0.05,1,EQ,NSE,NSE
2718465,10619,HDFCNEXT50,HDFCAMC - HDFCNEXT50,0,,0,0.01,1,EQ,NSE,NSE
2719233,10622,SADBHIN-BE,SADBHAV INFRA PROJ,0,,0,0.01,1,EQ,NSE,NSE
2722049,10633,HDFCNIF100,HDFCAMC - HDFCNIF100,0,,0,0.01,1,EQ,NSE,NSE
2722305,10634,ASAL,AUTOMOTIVE STAMPINGS & AS,0,,0,0.05,1,EQ,NSE,NSE
2723073,10637,OLECTRA,OLECTRA GREENTECH,0,,0,0.05,1,EQ,NSE,NSE
2729217,10661,PONNIERODE,PONNIE SUGARS (ERODE),0,,0,0.05,1,EQ,NSE,NSE
2730497,10666,PNB,PUNJAB NATIONAL BANK,0,,0,0.01,1,EQ,NSE,NSE
2733057,10676,MNC,KOTAKMAMC - KOTAKMNC,0,,0,0.01,1,EQ,NSE,NSE
2736641,10690,NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,0,,0,0.01,1,EQ,NSE,NSE
2737409,10693,MOMENTUM,BIRLASLAMC - MOMENTUM,0,,0,0.01,1,EQ,NSE,NSE
2743553,10717,TIMESGTY,TIMES GUARANTY,0,,0,0.01,1,EQ,NSE,NSE
2745089,10723,INFRAIETF,ICICIPRAMC - ICICIINFRA,0,,0,0.01,1,EQ,NSE,NSE
2745857,10726,INDIAMART,INDIAMART INTERMESH,0,,0,0.05,1,EQ,NSE,NSE
2747649,10733,SPORTKING,SPORTKING INDIA,0,,0,0.05,1,EQ,NSE,NSE
2748929,10738,OFSS,ORACLE FIN SERV SOFT,0,,0,0.05,1,EQ,NSE,NSE
2752769,10753,UNIONBANK,UNION BANK OF INDIA,0,,0,0.01,1,EQ,NSE,NSE
2753281,10755,APTECHT,APTECH,0,,0,0.01,1,EQ,NSE,NSE
2754817,10761,SILVERADD,DSPAMC - DSPSILVETF,0,,0,0.01,1,EQ,NSE,NSE
2756609,10768,OAL,ORIENTAL AROMATICS,0,,0,0.05,1,EQ,NSE,NSE
2762497,10791,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
2763009,10793,SYRMA,SYRMA SGS TECHNOLOGY,0,,0,0.05,1,EQ,NSE,NSE
2763265,10794,CANBK,CANARA BANK,0,,0,0.01,1,EQ,NSE,NSE
2770433,10822,MOQUALITY,MOTILALAMC - MOQUALITY,0,,0,0.01,1,EQ,NSE,NSE
2771201,10825,MOVALUE,MOTILALAMC - MOVALUE,0,,0,0.01,1,EQ,NSE,NSE
2774017,10836,SEYAIND-BE,SEYA INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
2779905,10859,DREAMFOLKS,DREAMFOLKS SERVICES,0,,0,0.05,1,EQ,NSE,NSE
2781441,10865,GVPTECH,GVP INFOTECH,0,,0,0.01,1,EQ,NSE,NSE
2782977,10871,GRMOVER,GRM OVERSEAS,0,,0,0.05,1,EQ,NSE,NSE
2784257,10876,HDFCSILVER,HDFCAMC - HDFCSILVER,0,,0,0.01,1,EQ,NSE,NSE
2788609,10893,DBOL,DHAMPUR BIO ORGANICS,0,,0,0.01,1,EQ,NSE,NSE
2791681,10905,GENESYS,GENESYS INTL CORPN,0,,0,0.05,1,EQ,NSE,NSE
2796033,10922,OMAXAUTO,OMAX AUTOS,0,,0,0.01,1,EQ,NSE,NSE
2796801,10925,GODREJIND,GODREJ INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2798593,10932,RADAAN,RADAAN MEDIAWORKS (I),0,,0,0.01,1,EQ,NSE,NSE
2800385,10939,JUNIORBEES,NIP IND ETF JUNIOR BEES,0,,0,0.01,1,EQ,NSE,NSE
2800641,10940,DIVISLAB,DIVI S LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE
2801921,10945,TMB,TAMILNAD MERCA BANK,0,,0,0.05,1,EQ,NSE,NSE
2802689,10948,STCINDIA,THE STATE TRADING CORPN,0,,0,0.01,1,EQ,NSE,NSE
2813441,10990,RADICO,RADICO KHAITAN,0,,0,0.05,1,EQ,NSE,NSE
2814209,10993,INDORAMA,INDO RAMA SYNTHETICS,0,,0,0.01,1,EQ,NSE,NSE
2815745,10999,MARUTI,MARUTI SUZUKI INDIA,0,,0,0.05,1,EQ,NSE,NSE
2817537,11006,LIQUIDBEES,NIP IND ETF LIQUID BEES,0,,0,0.01,1,EQ,NSE,NSE
2822913,11027,INFOBEAN,INFOBEANS TECHNO.,0,,0,0.05,1,EQ,NSE,NSE
2824193,11032,SANGINITA,SANGINITA CHEMICALS,0,,0,0.01,1,EQ,NSE,NSE
2825473,11037,BANKIETF,ICICIPRAMC - IPRU5008,0,,0,0.01,1,EQ,NSE,NSE
2826497,11041,DCMNVL-BE,DCM NOUVELLE,0,,0,0.01,1,EQ,NSE,NSE
2827521,11045,SATIA,SATIA INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
2828801,11050,SIRCA,SIRCA PAINT INDIA,0,,0,0.05,1,EQ,NSE,NSE
2830849,11058,SECURKLOUD,SECUREKLOUD TECH,0,,0,0.01,1,EQ,NSE,NSE
2831361,11060,KSOLVES,KSOLVES INDIA,0,,0,0.05,1,EQ,NSE,NSE
2833665,11069,NATHBIOGEN-BE,NATH BIO-GENES (I),0,,0,0.01,1,EQ,NSE,NSE
2834433,11072,AGRITECH,AGRI-TECH (INDIA),0,,0,0.01,1,EQ,NSE,NSE
2836225,11079,GFSTEELS-BE,GRAND FOUNDRY,0,,0,0.01,1,EQ,NSE,NSE
2836993,11082,LIBAS,LIBAS CONSU PRODUCTS,0,,0,0.01,1,EQ,NSE,NSE
2852097,11141,SUMIT-BE,SUMIT WOODS,0,,0,0.01,1,EQ,NSE,NSE
2854401,11150,SHRENIK-BE,SHRENIK,0,,0,0.01,1,EQ,NSE,NSE
2855681,11155,CREATIVE,CREATIVE NEWTECH,0,,0,0.05,1,EQ,NSE,NSE
2857473,11162,HARSHA,HARSHA ENGINEERS INT,0,,0,0.05,1,EQ,NSE,NSE
2859265,11169,COFFEEDAY-BE,COFFEE DAY ENTERPRISE,0,,0,0.01,1,EQ,NSE,NSE
2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0,,0,0.01,1,EQ,NSE,NSE
2865409,11193,AXISILVER,AXISAMC - AXISILVER,0,,0,0.01,1,EQ,NSE,NSE
2865921,11195,INDIGO,INTERGLOBE AVIATION,0,,0,0.05,1,EQ,NSE,NSE
2870273,11212,SHK,S H KELKAR AND CO.,0,,0,0.01,1,EQ,NSE,NSE
2870785,11214,NOIDATOLL-BE,NOIDA TOLL BRIDGE CO,0,,0,0.01,1,EQ,NSE,NSE
2872321,11220,VARDHACRLC,VARDHAMAN ACRYLICS,0,,0,0.01,1,EQ,NSE,NSE
2873089,11223,UCOBANK,UCO BANK,0,,0,0.01,1,EQ,NSE,NSE
2873857,11226,BAGFILMS,B.A.G FILMS AND MEDIA,0,,0,0.01,1,EQ,NSE,NSE
2875649,11233,SUVEN,SUVEN LIFE SCIENCES,0,,0,0.01,1,EQ,NSE,NSE
2876417,11236,JSL,JINDAL STAINLESS,0,,0,0.05,1,EQ,NSE,NSE
2877185,11239,NSIL,NALWA SONS INVESTMENT,0,,0,0.05,1,EQ,NSE,NSE
2877697,11241,HDFCGROWTH,HDFCAMC - HDFCGROWTH,0,,0,0.01,1,EQ,NSE,NSE
2880769,11253,WELSPUNLIV,WELSPUN LIVING,0,,0,0.01,1,EQ,NSE,NSE
2881281,11255,HDFCQUAL,HDFCAMC - HDFCQUAL,0,,0,0.01,1,EQ,NSE,NSE
2881537,11256,JAIBALAJI,JAI BALAJI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2882561,11260,HDFCVALUE,HDFCAMC - HDFCVALUE,0,,0,0.01,1,EQ,NSE,NSE
2883073,11262,IGL,INDRAPRASTHA GAS,0,,0,0.05,1,EQ,NSE,NSE
6488577,25346,SADHNANIQ,SADHANA NITROCHEM,0,,0,0.01,1,EQ,NSE,NSE
2886145,11274,DREDGECORP-BE,DREDGING CORP OF INDIA,0,,0,0.05,1,EQ,NSE,NSE
2886401,11275,TVTODAY,TV TODAY NETWORK,0,,0,0.05,1,EQ,NSE,NSE
2889473,11287,UPL,UPL,0,,0,0.05,1,EQ,NSE,NSE
2891009,11293,UNIENTER,UNIPHOS ENTERPRISES,0,,0,0.01,1,EQ,NSE,NSE
2892289,11298,SIL-BE,STANDARD INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
2893057,11301,LUXIND,LUX INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2895105,11309,BALAXI,BALAXI PHARMA,0,,0,0.01,1,EQ,NSE,NSE
2897665,11319,LICNETFN50,LICNAMC - LICNFENGP,0,,0,0.01,1,EQ,NSE,NSE
2899201,11325,MUKANDLTD,MUKAND,0,,0,0.01,1,EQ,NSE,NSE
2903809,11343,AFFLE,AFFLE (INDIA),0,,0,0.05,1,EQ,NSE,NSE
2905857,11351,PETRONET,PETRONET LNG,0,,0,0.05,1,EQ,NSE,NSE
2906881,11355,PTC,PTC INDIA,0,,0,0.01,1,EQ,NSE,NSE
2907905,11359,DHANBANK,DHANLAXMI BANK,0,,0,0.01,1,EQ,NSE,NSE
2909185,11364,VAIBHAVGBL,VAIBHAV GLOBAL,0,,0,0.05,1,EQ,NSE,NSE
2910465,11369,TTKHLTCARE,TTK HEALTHCARE,0,,0,0.05,1,EQ,NSE,NSE
2910977,11371,BGLOBAL-BZ,BHARATIYA GLOBAL INFO,0,,0,0.01,1,EQ,NSE,NSE
2911489,11373,BIOCON,BIOCON,0,,0,0.05,1,EQ,NSE,NSE
2911745,11374,TIPSFILMS,TIPS FILMS,0,,0,0.05,1,EQ,NSE,NSE
2912513,11377,MAHABANK,BANK OF MAHARASHTRA,0,,0,0.01,1,EQ,NSE,NSE
2914817,11386,PVTBANIETF,ICICIPRAMC - ICICIBANKP,0,,0,0.01,1,EQ,NSE,NSE
2916353,11392,UMANGDAIRY-BE,UMANG DAIRIES,0,,0,0.01,1,EQ,NSE,NSE
2916865,11394,ZOTA,ZOTA HEALTH CARE,0,,0,0.05,1,EQ,NSE,NSE
2918145,11399,SALZERELEC,SALZER ELECTRONICS,0,,0,0.05,1,EQ,NSE,NSE
2919169,11403,POONAWALLA,POONAWALLA FINCORP,0,,0,0.05,1,EQ,NSE,NSE
2920193,11407,XPROINDIA,XPRO INDIA,0,,0,0.05,1,EQ,NSE,NSE
2921217,11411,RKFORGE,RAMKRISHNA FORGINGS,0,,0,0.05,1,EQ,NSE,NSE
2924289,11423,DATAMATICS,DATAMATICS GLOBAL SER,0,,0,0.05,1,EQ,NSE,NSE
2925313,11427,NDTV,NDTV,0,,0,0.01,1,EQ,NSE,NSE
2927361,11435,SPANDANA,SPANDANA SPHOORTY FIN,0,,0,0.05,1,EQ,NSE,NSE
2928385,11439,BANKBEES,NIP IND ETF BANK BEES,0,,0,0.01,1,EQ,NSE,NSE
2928641,11440,KRITINUT-BE,KRITI NUTRIENTS,0,,0,0.01,1,EQ,NSE,NSE
2928897,11441,LICNETFSEN,LICNAMC - LICNFESGP,0,,0,0.01,1,EQ,NSE,NSE
2929921,11445,PILANIINVS,PILANI INV & IND COR,0,,0,0.05,1,EQ,NSE,NSE
2931713,11452,CCL,CCL PRODUCTS (I),0,,0,0.05,1,EQ,NSE,NSE
2932993,11457,NV20,KOTAKMAMC - KTKNV20ETF,0,,0,0.01,1,EQ,NSE,NSE
2934017,11461,JPASSOCIAT-BE,JAIPRAKASH ASSOCIATES,0,,0,0.01,1,EQ,NSE,NSE
2936577,11471,EXCELINDUS,EXCEL INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2938881,11480,KRIDHANINF,KRIDHAN INFRA,0,,0,0.01,1,EQ,NSE,NSE
2939649,11483,LT,LARSEN & TOUBRO,0,,0,0.05,1,EQ,NSE,NSE
